step,train_loss,train_acc,dev_loss,dev_acc
0,5.69698429107666,0.096,8.583919525146484,0.09885714285714285
100,2.302584171295166,0.101,2.3000738620758057,0.10885714285714286
200,2.2811503410339355,0.1685,2.2192611694335938,0.17742857142857144
300,2.1851260662078857,0.186,2.197507619857788,0.184
400,1.9578224420547485,0.27,2.0947000980377197,0.26557142857142857
500,1.8634967803955078,0.39525,1.8325062990188599,0.39371428571428574
600,1.7259823083877563,0.50375,1.5538185834884644,0.5051428571428571
700,1.0326464176177979,0.58675,1.3507808446884155,0.5917142857142857
800,0.7676315903663635,0.629,1.2887693643569946,0.6224285714285714
900,0.8464951515197754,0.69625,1.1275966167449951,0.6877142857142857
1000,1.0668531656265259,0.7335,0.9673997759819031,0.7195714285714285
1100,1.0851606130599976,0.73,0.915585458278656,0.735
1200,0.8403051495552063,0.75775,0.9171563982963562,0.7475714285714286
1300,0.8856093287467957,0.7445,0.8940457105636597,0.7412857142857143
1400,1.1025874614715576,0.74575,0.9008663296699524,0.7411428571428571
1500,0.7791775465011597,0.75275,0.8697699904441833,0.76
1600,0.47581905126571655,0.766,0.6360467076301575,0.7677142857142857
1700,0.6657900214195251,0.7825,0.6160304546356201,0.7717142857142857
1800,0.6109136343002319,0.756,0.6009204387664795,0.7785714285714286
1900,0.3713845908641815,0.84525,0.495952844619751,0.8417142857142857
2000,0.35836589336395264,0.8525,0.4545115530490875,0.8492857142857143
2100,0.7376281023025513,0.87025,0.43537747859954834,0.85
2200,0.3268137574195862,0.86025,0.42171868681907654,0.8561428571428571
2300,0.42746368050575256,0.8555,0.44976893067359924,0.8465714285714285
2400,0.5087775588035583,0.853,0.41071417927742004,0.8561428571428571
2500,0.3916698396205902,0.848,0.45901167392730713,0.8442857142857143
2600,0.28428757190704346,0.86225,0.4075360894203186,0.8614285714285714
2700,0.24883267283439636,0.87025,0.4065001606941223,0.8591428571428571
2800,0.43575796484947205,0.8765,0.4096957743167877,0.862
2900,0.5836222767829895,0.87375,0.39129704236984253,0.8655714285714285
3000,0.623851478099823,0.87,0.40004250407218933,0.8605714285714285
3100,0.14942248165607452,0.88175,0.3620868921279907,0.876
3200,0.3750094175338745,0.87175,0.40884965658187866,0.8628571428571429
3300,0.5019872784614563,0.87725,0.41125696897506714,0.8598571428571429
3400,0.5598152875900269,0.88225,0.37911278009414673,0.8694285714285714
3500,0.27977079153060913,0.8575,0.4218809902667999,0.8582857142857143
3600,0.2696947455406189,0.8805,0.3882761001586914,0.8657142857142858
3700,0.22143253684043884,0.87175,0.3825732171535492,0.8637142857142858
3800,0.1335451453924179,0.88375,0.3900166451931,0.8665714285714285
3900,0.37687453627586365,0.8745,0.3812013864517212,0.8664285714285714
4000,0.34854140877723694,0.8945,0.38066649436950684,0.8642857142857143
