step,train_loss,train_acc,dev_loss,dev_acc
0,11.512238502502441,0.119,5.415904521942139,0.10557142857142857
100,1.1383883953094482,0.714,0.8257309794425964,0.7121428571428572
200,0.810794472694397,0.76525,0.7057134509086609,0.7684285714285715
300,0.5635179281234741,0.764,0.6437978744506836,0.7837142857142857
400,0.3855113685131073,0.79175,0.5989366769790649,0.7931428571428571
500,0.6730852723121643,0.79525,0.5882276892662048,0.7957142857142857
600,1.039716362953186,0.78775,0.6354984641075134,0.7921428571428571
700,0.3398049473762512,0.80875,0.56496262550354,0.8057142857142857
800,0.40126699209213257,0.83225,0.5087970495223999,0.8257142857142857
900,0.6119279861450195,0.83375,0.49451231956481934,0.8287142857142857
1000,0.5820068120956421,0.82175,0.5599226355552673,0.8184285714285714
1100,0.5598844885826111,0.812,0.5368008017539978,0.82
1200,0.39291682839393616,0.83075,0.4878804385662079,0.8332857142857143
1300,0.4159852862358093,0.83725,0.49173790216445923,0.8328571428571429
1400,0.3244554400444031,0.84075,0.480936199426651,0.8351428571428572
1500,0.5580099821090698,0.84075,0.45694172382354736,0.8431428571428572
1600,0.5038662552833557,0.848,0.4487675726413727,0.844
1700,0.4120756983757019,0.8525,0.45712992548942566,0.8435714285714285
1800,0.5013148784637451,0.841,0.44376587867736816,0.8484285714285714
1900,0.3910990059375763,0.84025,0.4715430736541748,0.8364285714285714
2000,0.33117687702178955,0.838,0.47235026955604553,0.8395714285714285
2100,0.5718460083007812,0.8585,0.4594460427761078,0.8431428571428572
2200,0.3302883505821228,0.84375,0.48871591687202454,0.8354285714285714
2300,0.49837809801101685,0.85325,0.44269540905952454,0.8477142857142858
2400,0.39018282294273376,0.84525,0.4372516870498657,0.8475714285714285
2500,0.33106887340545654,0.84,0.4408950209617615,0.8414285714285714
2600,0.36889323592185974,0.842,0.4804164469242096,0.84
2700,0.40981873869895935,0.842,0.456294447183609,0.8357142857142857
2800,0.4561283588409424,0.86975,0.4409181773662567,0.8524285714285714
2900,0.6589564681053162,0.8615,0.4138025939464569,0.8544285714285714
3000,0.654691755771637,0.85575,0.4387795627117157,0.8438571428571429
