step,train_loss,train_acc,dev_loss,dev_acc
0,30.591445922851562,0.1255,34.38622283935547,0.117
100,1.8592431545257568,0.5955,1.6483370065689087,0.5908571428571429
200,0.8751460313796997,0.63675,1.2225098609924316,0.6372857142857142
300,1.0483311414718628,0.65925,1.0736654996871948,0.6585714285714286
400,1.12055242061615,0.66925,1.013757586479187,0.6697142857142857
500,1.130479097366333,0.6685,1.009999394416809,0.676
600,1.0031402111053467,0.6895,0.8929392695426941,0.6997142857142857
700,0.5583623647689819,0.708,0.8916012048721313,0.698
800,0.5421555638313293,0.723,0.8555790781974792,0.7187142857142857
900,0.9205042719841003,0.73275,0.8712775707244873,0.7265714285714285
1000,0.8606905937194824,0.75,0.7824152708053589,0.7367142857142858
1100,0.8234663009643555,0.7235,0.8199402093887329,0.7257142857142858
1200,0.6810976266860962,0.75525,0.774867594242096,0.7434285714285714
1300,0.8426230549812317,0.73675,0.7836746573448181,0.73
1400,0.7338428497314453,0.73575,0.785861074924469,0.7362857142857143
1500,0.5742438435554504,0.75175,0.767273485660553,0.7447142857142857
1600,0.7541901469230652,0.76325,0.7075024843215942,0.7648571428571429
1700,0.7861716747283936,0.765,0.7329511046409607,0.7584285714285715
1800,0.76859050989151,0.76325,0.7252245545387268,0.769
1900,0.47834324836730957,0.754,0.7842311263084412,0.7395714285714285
