step,train_loss,train_acc,dev_loss,dev_acc
0,32.25174331665039,0.12375,38.352821350097656,0.11471428571428571
100,2.270524501800537,0.538,1.8237630128860474,0.5267142857142857
200,1.0292108058929443,0.61125,1.2817193269729614,0.6161428571428571
300,1.4227315187454224,0.64975,1.1371943950653076,0.6465714285714286
400,0.8293244242668152,0.672,1.021084189414978,0.6705714285714286
500,1.008539080619812,0.66725,1.0490565299987793,0.6704285714285714
600,1.2731434106826782,0.69025,0.9696453213691711,0.6891428571428572
700,0.5883973836898804,0.6875,0.9274922609329224,0.6812857142857143
800,0.7390503883361816,0.7165,0.8715024590492249,0.7171428571428572
900,0.9699691534042358,0.72725,0.8712543249130249,0.7145714285714285
1000,0.7234275937080383,0.71725,0.8520612716674805,0.7174285714285714
1100,0.791313886642456,0.71425,0.811831533908844,0.7155714285714285
1200,0.7324044108390808,0.7175,0.8423606157302856,0.7268571428571429
1300,1.0024209022521973,0.7145,0.7947982549667358,0.7267142857142858
1400,0.8208070993423462,0.70775,0.8176407814025879,0.7194285714285714
1500,0.6105031967163086,0.7275,0.7897987365722656,0.7287142857142858
1600,0.6524368524551392,0.73775,0.7661037445068359,0.7404285714285714
1700,0.8173219561576843,0.74675,0.7904894948005676,0.7402857142857143
1800,0.8329831957817078,0.7135,0.8216038346290588,0.7305714285714285
1900,0.7474464178085327,0.72925,0.803790807723999,0.725
2000,0.8968528509140015,0.72975,0.8530187606811523,0.7385714285714285
2100,0.7027705907821655,0.75675,0.7688060998916626,0.7432857142857143
2200,0.8050443530082703,0.727,0.7830883264541626,0.7332857142857143
2300,0.8720828294754028,0.74325,0.830929696559906,0.7362857142857143
2400,0.7566462755203247,0.72875,0.7857547402381897,0.7285714285714285
2500,0.8290483355522156,0.707,0.8217535614967346,0.7197142857142858
2600,1.005157232284546,0.7535,0.7553462386131287,0.7507142857142857
2700,0.6998009085655212,0.74275,0.7721097469329834,0.7522857142857143
2800,0.5867537260055542,0.7365,0.7722223997116089,0.7352857142857143
2900,1.035918951034546,0.749,0.7603081464767456,0.7447142857142857
3000,1.3326382637023926,0.72575,0.8504013419151306,0.724
