step,train_loss,train_acc,dev_loss,dev_acc
0,8.876609802246094,0.095,25.15199851989746,0.09757142857142857
100,0.8902360200881958,0.74425,0.7615338563919067,0.733
200,0.7798048257827759,0.8,0.5870014429092407,0.796
300,0.32339906692504883,0.80825,0.5415037870407104,0.8121428571428572
400,0.47688835859298706,0.8355,0.4983055889606476,0.8238571428571428
500,0.4130995273590088,0.836,0.4809759259223938,0.8281428571428572
600,0.6258440017700195,0.84175,0.47365429997444153,0.8325714285714285
700,0.36112064123153687,0.847,0.4701988697052002,0.8374285714285714
800,0.36921581625938416,0.851,0.4658298194408417,0.8375714285714285
900,0.42676830291748047,0.8575,0.4326479136943817,0.8472857142857143
1000,0.42877206206321716,0.8705,0.4431971609592438,0.8465714285714285
1100,0.32500433921813965,0.84675,0.4762817621231079,0.8382857142857143
1200,0.2995440363883972,0.8655,0.42019927501678467,0.8527142857142858
1300,0.5149564146995544,0.8655,0.4346786141395569,0.8504285714285714
1400,0.2749427258968353,0.85825,0.4588262140750885,0.8442857142857143
1500,0.3340637683868408,0.87725,0.3998521566390991,0.8598571428571429
1600,0.36542561650276184,0.8695,0.4076283872127533,0.8531428571428571
1700,0.578857421875,0.888,0.39635521173477173,0.8582857142857143
1800,0.4928537905216217,0.863,0.4021253287792206,0.8614285714285714
1900,0.38580408692359924,0.888,0.3972412347793579,0.8628571428571429
2000,0.2970050275325775,0.86975,0.4238643944263458,0.8532857142857143
