step,train_loss,train_acc,dev_loss,dev_acc
0,7.077225685119629,0.097,16.19860076904297,0.10328571428571429
100,2.1647024154663086,0.1665,2.1238503456115723,0.18114285714285713
200,2.187687397003174,0.17775,2.119981527328491,0.18685714285714286
300,2.1182968616485596,0.17675,2.110323905944824,0.183
400,2.2546610832214355,0.1855,2.11000657081604,0.18985714285714286
500,2.029632329940796,0.269,1.9306912422180176,0.28585714285714287
600,2.2255501747131348,0.276,1.9108188152313232,0.2825714285714286
700,1.7935895919799805,0.27875,1.9180017709732056,0.27814285714285714
800,1.6932462453842163,0.266,1.925398588180542,0.2755714285714286
900,1.9550540447235107,0.287,1.9072009325027466,0.28614285714285714
1000,1.7589466571807861,0.356,1.5669615268707275,0.3697142857142857
1100,1.7221311330795288,0.359,1.4974937438964844,0.37885714285714284
1200,1.4725713729858398,0.376,1.4687172174453735,0.38571428571428573
1300,1.6249473094940186,0.36875,1.4707491397857666,0.37985714285714284
1400,1.4668018817901611,0.3695,1.455127477645874,0.38342857142857145
1500,1.2945053577423096,0.36975,1.4488141536712646,0.3832857142857143
1600,1.30441153049469,0.37375,1.4518955945968628,0.3872857142857143
1700,1.0620663166046143,0.3925,1.4275909662246704,0.391
1800,1.4431806802749634,0.368,1.430424690246582,0.3911428571428571
1900,1.5496269464492798,0.38025,1.427244782447815,0.39071428571428574
2000,1.214197039604187,0.385,1.431228518486023,0.391
2100,1.3196988105773926,0.3805,1.426642894744873,0.3914285714285714
2200,1.3826035261154175,0.36775,1.4391608238220215,0.38657142857142857
2300,1.408616304397583,0.379,1.4200162887573242,0.3932857142857143
2400,1.6419885158538818,0.38225,1.4221320152282715,0.3931428571428571
2500,1.428006887435913,0.3895,1.4268003702163696,0.39614285714285713
2600,1.2114431858062744,0.37975,1.4307985305786133,0.38957142857142857
2700,1.3325845003128052,0.384,1.435586929321289,0.3894285714285714
2800,1.4234482049942017,0.3915,1.4269194602966309,0.3924285714285714
2900,1.5350227355957031,0.3875,1.427547574043274,0.3914285714285714
3000,1.9638071060180664,0.39975,1.4229015111923218,0.3932857142857143
