step,train_loss,train_acc,dev_loss,dev_acc
0,10.844488143920898,0.1025,28.946352005004883,0.10385714285714286
100,1.8692270517349243,0.5785,1.4137842655181885,0.574
200,1.1688580513000488,0.686,1.058727502822876,0.686
300,0.9978225827217102,0.711,0.9369623064994812,0.7231428571428572
400,0.8658815622329712,0.74825,0.8110823035240173,0.741
500,0.7164698839187622,0.77925,0.7087104916572571,0.7707142857142857
600,0.7484490275382996,0.79875,0.6648922562599182,0.7874285714285715
700,0.5248364210128784,0.805,0.620890200138092,0.7952857142857143
800,0.5069941282272339,0.8005,0.6426273584365845,0.7934285714285715
900,0.5050860047340393,0.8095,0.6120868921279907,0.8061428571428572
1000,0.7038336992263794,0.82275,0.6080676913261414,0.7971428571428572
1100,0.7072314620018005,0.81375,0.5867834091186523,0.8075714285714286
1200,0.5661126375198364,0.8175,0.5731642842292786,0.8107142857142857
1300,0.7113359570503235,0.801,0.5999312400817871,0.7955714285714286
1400,0.41195911169052124,0.82375,0.5424845218658447,0.819
1500,0.33823221921920776,0.828,0.5270519852638245,0.821
1600,0.46459823846817017,0.84675,0.48698413372039795,0.837
1700,0.5348064303398132,0.8425,0.5345616340637207,0.8282857142857143
1800,0.49080890417099,0.82875,0.523980975151062,0.8301428571428572
1900,0.48283395171165466,0.83375,0.5039494037628174,0.8244285714285714
2000,0.43406185507774353,0.838,0.5199039578437805,0.8238571428571428
2100,0.9298075437545776,0.84575,0.5116947293281555,0.8291428571428572
2200,0.3256605267524719,0.82075,0.5613023042678833,0.8161428571428572
2300,0.39351391792297363,0.84975,0.5080499649047852,0.8281428571428572
2400,0.5583177804946899,0.834,0.4891469478607178,0.8348571428571429
2500,0.4098621904850006,0.84525,0.48436105251312256,0.8368571428571429
2600,0.27376773953437805,0.8435,0.4806548058986664,0.8384285714285714
2700,0.41263073682785034,0.83825,0.48425790667533875,0.8407142857142857
2800,0.22797107696533203,0.843,0.4798145294189453,0.8415714285714285
2900,0.7748768925666809,0.85375,0.4697633683681488,0.8387142857142857
3000,0.9635699391365051,0.84275,0.47819310426712036,0.8357142857142857
3100,0.18940739333629608,0.84675,0.46539291739463806,0.8432857142857143
3200,0.39121732115745544,0.8505,0.4671136438846588,0.8387142857142857
3300,0.46729445457458496,0.86175,0.4509808123111725,0.8467142857142858
3400,0.4489523470401764,0.87175,0.4472229480743408,0.8465714285714285
3500,0.35990792512893677,0.86225,0.4316445291042328,0.854
3600,0.4538783133029938,0.861,0.4526628851890564,0.841
3700,0.27730482816696167,0.855,0.4761063754558563,0.8358571428571429
3800,0.18586833775043488,0.853,0.4770428240299225,0.8404285714285714
3900,0.3854772746562958,0.858,0.44411396980285645,0.8502857142857143
4000,0.4406515955924988,0.87,0.42975327372550964,0.8511428571428571
4100,0.32009005546569824,0.86675,0.42178869247436523,0.857
4200,0.48234742879867554,0.8485,0.45333266258239746,0.8394285714285714
4300,0.40105658769607544,0.8645,0.43688660860061646,0.8554285714285714
4400,0.3891417384147644,0.8465,0.44954851269721985,0.8454285714285714
4500,0.26605847477912903,0.85675,0.46266818046569824,0.8432857142857143
4600,0.173267662525177,0.86975,0.4389098286628723,0.8548571428571429
4700,0.409386545419693,0.86425,0.44963157176971436,0.8462857142857143
4800,0.24227669835090637,0.8635,0.45447519421577454,0.8507142857142858
4900,0.2227044552564621,0.873,0.4204767942428589,0.855
5000,0.5847979784011841,0.8615,0.4203086197376251,0.8568571428571429
