step,train_loss,train_acc,dev_loss,dev_acc
0,74.03387451171875,0.142,408.9604187011719,0.13542857142857143
100,2.221518039703369,0.226,2.0370640754699707,0.23285714285714285
200,2.0494954586029053,0.26425,1.863973617553711,0.2764285714285714
300,1.815702199935913,0.258,1.9160691499710083,0.2557142857142857
400,2.049057722091675,0.2755,1.9022631645202637,0.2727142857142857
500,2.319458484649658,0.151,2.125235080718994,0.14514285714285713
