step,train_loss,train_acc,dev_loss,dev_acc
0,7.336578369140625,0.101,17.85767936706543,0.09885714285714285
100,1.7508375644683838,0.39625,1.704703450202942,0.395
200,1.2009663581848145,0.545,1.360567569732666,0.5508571428571428
300,1.3209798336029053,0.57625,1.2665700912475586,0.5867142857142857
400,1.1267650127410889,0.6025,1.159806489944458,0.6011428571428571
500,1.2388006448745728,0.6125,1.1623865365982056,0.612
600,1.3684955835342407,0.657,1.0348174571990967,0.6632857142857143
700,1.0050723552703857,0.67275,1.006224274635315,0.6657142857142857
800,0.9561600685119629,0.67475,0.9873881936073303,0.681
900,0.9231834411621094,0.67975,0.9641077518463135,0.6844285714285714
1000,1.0627033710479736,0.69475,0.9409453868865967,0.6887142857142857
1100,0.8785950541496277,0.678,0.9258376955986023,0.6941428571428572
1200,0.9455540776252747,0.69075,0.9086060523986816,0.6957142857142857
1300,1.1766976118087769,0.68775,0.9290663599967957,0.691
1400,0.6828219890594482,0.6875,0.9211772680282593,0.6951428571428572
1500,0.7888685464859009,0.691,0.8790003657341003,0.7002857142857143
1600,0.971239447593689,0.68825,0.8328981995582581,0.6967142857142857
1700,0.7399942874908447,0.73175,0.7387996912002563,0.7247142857142858
1800,0.7384112477302551,0.72575,0.6839141249656677,0.7454285714285714
1900,0.6664145588874817,0.71025,0.6864830255508423,0.7282857142857143
2000,0.4630586504936218,0.73125,0.6843077540397644,0.7371428571428571
2100,0.8781658411026001,0.76525,0.622196614742279,0.7654285714285715
2200,0.5607415437698364,0.739,0.6907225251197815,0.742
