step,train_loss,train_acc,dev_loss,dev_acc
0,71.48246002197266,0.12775,54.7785758972168,0.126
100,2.1395020484924316,0.6005,1.6973633766174316,0.5917142857142857
200,1.6975736618041992,0.68925,1.1022406816482544,0.682
300,0.8603338003158569,0.6955,0.9252253174781799,0.6994285714285714
400,1.3089618682861328,0.71975,0.8541122078895569,0.7172857142857143
