step,train_loss,train_acc,dev_loss,dev_acc
0,13.424751281738281,0.0405,7.396899223327637,0.03628571428571428
100,2.0683789253234863,0.33375,1.9368354082107544,0.3325714285714286
200,1.3289648294448853,0.603,1.3190025091171265,0.611
300,1.307931661605835,0.65325,1.0554378032684326,0.6647142857142857
400,0.8054953813552856,0.70575,0.8774343729019165,0.6987142857142857
500,0.7771751284599304,0.726,0.7776422500610352,0.7265714285714285
600,0.7948019504547119,0.7595,0.704258143901825,0.7604285714285715
700,0.4243408739566803,0.7755,0.6625483632087708,0.776
800,0.4053615629673004,0.78825,0.6411924362182617,0.7864285714285715
900,0.4220542311668396,0.801,0.5947101712226868,0.7994285714285714
1000,0.7326052784919739,0.81175,0.6038985252380371,0.798
1100,0.49161869287490845,0.79625,0.5803548097610474,0.8097142857142857
1200,0.5359527468681335,0.814,0.5682671070098877,0.8134285714285714
1300,0.5874013900756836,0.8195,0.5356394648551941,0.815
1400,0.42766714096069336,0.8285,0.5287799835205078,0.8148571428571428
1500,0.45718273520469666,0.82275,0.5146731734275818,0.8224285714285714
1600,0.4233415126800537,0.829,0.508247971534729,0.8241428571428572
1700,0.5553738474845886,0.8355,0.5308663845062256,0.8127142857142857
1800,0.5663273930549622,0.8285,0.4958970844745636,0.8315714285714285
1900,0.3808334469795227,0.82375,0.5162522196769714,0.82
2000,0.4736153185367584,0.82575,0.5122550129890442,0.8242857142857143
2100,0.7805135250091553,0.85475,0.4627094268798828,0.8468571428571429
2200,0.31967878341674805,0.83825,0.47078949213027954,0.837
2300,0.5114954710006714,0.83975,0.49508628249168396,0.8337142857142857
2400,0.6104669570922852,0.829,0.46547994017601013,0.8357142857142857
2500,0.5556246042251587,0.833,0.4963979721069336,0.8277142857142857
2600,0.37213417887687683,0.8345,0.475766122341156,0.8362857142857143
2700,0.304176390171051,0.85075,0.4395104646682739,0.8467142857142858
2800,0.31377169489860535,0.84925,0.4574689269065857,0.8444285714285714
2900,0.7212116718292236,0.849,0.44718533754348755,0.845
3000,0.7891415357589722,0.85775,0.44743189215660095,0.8471428571428572
3100,0.1701010763645172,0.855,0.45259127020835876,0.8464285714285714
3200,0.37044817209243774,0.83575,0.44849005341529846,0.842
3300,0.5595927238464355,0.855,0.45601335167884827,0.8422857142857143
3400,0.46556490659713745,0.8515,0.45796993374824524,0.8392857142857143
3500,0.249635249376297,0.8585,0.44289058446884155,0.853
3600,0.4498581886291504,0.8565,0.4306285083293915,0.8478571428571429
3700,0.22353005409240723,0.86375,0.42061126232147217,0.8571428571428571
3800,0.16422195732593536,0.8675,0.4172573387622833,0.858
3900,0.3827494978904724,0.8595,0.41295936703681946,0.8531428571428571
4000,0.3838123679161072,0.87725,0.4144216775894165,0.8591428571428571
4100,0.30690038204193115,0.87,0.41344502568244934,0.8605714285714285
4200,0.6014870405197144,0.84625,0.4698658585548401,0.8414285714285714
4300,0.5253950953483582,0.85625,0.41011419892311096,0.8518571428571429
4400,0.3506709337234497,0.84275,0.444680392742157,0.8477142857142858
4500,0.36562949419021606,0.862,0.41316935420036316,0.8572857142857143
4600,0.19970792531967163,0.87875,0.40139955282211304,0.8632857142857143
4700,0.41112175583839417,0.868,0.3961927890777588,0.8621428571428571
4800,0.30987390875816345,0.866,0.39596500992774963,0.8632857142857143
4900,0.19331173598766327,0.86975,0.40246275067329407,0.863
5000,0.23022694885730743,0.8575,0.412227064371109,0.8528571428571429
