step,train_loss,train_acc,dev_loss,dev_acc
0,7.8249030113220215,0.19775,7.810197353363037,0.18957142857142859
100,2.302584171295166,0.0965,2.3026866912841797,0.10285714285714286
200,2.302584171295166,0.0885,2.3026866912841797,0.10285714285714286
300,2.302584171295166,0.0975,2.3026866912841797,0.10285714285714286
400,2.302584171295166,0.10725,2.3026866912841797,0.10285714285714286
500,2.302584171295166,0.0935,2.3026866912841797,0.10285714285714286
600,2.302584171295166,0.0925,2.3026866912841797,0.10285714285714286
700,2.302584171295166,0.093,2.3026866912841797,0.10285714285714286
800,2.302584171295166,0.10425,2.3026866912841797,0.10285714285714286
900,2.302584171295166,0.10325,2.3026866912841797,0.10285714285714286
1000,2.302584171295166,0.09475,2.3026866912841797,0.10285714285714286
