step,train_loss,train_acc,dev_loss,dev_acc
0,8.779803276062012,0.092,4.558873653411865,0.08728571428571429
100,1.4173009395599365,0.5655,1.2833276987075806,0.575
200,0.9812188148498535,0.611,1.0977727174758911,0.624
300,1.0058196783065796,0.62175,1.0425282716751099,0.6322857142857143
400,0.9091552495956421,0.63925,1.0106792449951172,0.647
500,0.9631441235542297,0.651,0.9961764812469482,0.6527142857142857
600,1.2424163818359375,0.65525,0.9725053310394287,0.6575714285714286
700,0.9535722732543945,0.66075,0.9493216276168823,0.6615714285714286
800,0.8234907388687134,0.66525,0.9280705451965332,0.6695714285714286
900,1.075878381729126,0.66175,0.9225459694862366,0.6711428571428572
1000,1.1228960752487183,0.6725,0.9236646294593811,0.6752857142857143
1100,0.7449723482131958,0.657,0.9318795204162598,0.67
1200,0.8435236215591431,0.67325,0.9050811529159546,0.6811428571428572
1300,1.2431514263153076,0.66325,0.9092530608177185,0.6757142857142857
1400,0.4619552195072174,0.7385,0.7346571087837219,0.7347142857142858
1500,0.6225710511207581,0.73025,0.709038496017456,0.7411428571428571
1600,0.7081338763237,0.74125,0.7253130674362183,0.7368571428571429
1700,0.5356929898262024,0.741,0.7062181234359741,0.7385714285714285
1800,0.681582510471344,0.734,0.6990578770637512,0.7471428571428571
1900,0.7739068865776062,0.73675,0.7019723653793335,0.7401428571428571
2000,0.4073692858219147,0.74775,0.696861207485199,0.7427142857142857
2100,0.9751384854316711,0.7405,0.6896182298660278,0.749
2200,0.460735559463501,0.738,0.6957055926322937,0.743
2300,0.6491304636001587,0.75325,0.6732476949691772,0.7498571428571429
2400,0.6809550523757935,0.7435,0.6853001117706299,0.7487142857142857
2500,0.929040253162384,0.729,0.7026979923248291,0.7382857142857143
2600,0.46146589517593384,0.739,0.7007454633712769,0.7462857142857143
2700,0.5138949751853943,0.739,0.6741772890090942,0.7474285714285714
2800,0.3910927176475525,0.755,0.6809979677200317,0.7462857142857143
2900,0.8139817118644714,0.76125,0.6497761607170105,0.7572857142857143
3000,1.0392920970916748,0.75075,0.6712753772735596,0.746
